month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,,
April,15,camp 1,High,728 x 90,mno,263433,298.372,1389,262,550,26513.1695,,
April,15,camp 1,High,728 x 90,#N/A,8,0.0064,0,0,0,0,,
April,15,camp 1,Low,728 x 90,def,697,0.1761,0,0,0,0,,
April,15,camp 1,Low,728 x 90,ghi,296,0.3525,0,0,0,0,,
April,15,camp 1,Low,728 x 90,jkl,137,0.0555,0,0,0,0,,
April,15,camp 1,Low,728 x 90,mno,2594,0.5242,7,1.3199,0,0,,
April,15,camp 1,Medium,728 x 90,def,7896,4.2377,48,9.0513,5,480.5038,,
April,15,camp 1,Medium,728 x 90,ghi,10551,13.8148,187,35.2567,49,3186.2213,,
April,15,camp 1,Medium,728 x 90,jkl,2401,0.9842,25,4.7142,3,249.1551,,
April,15,camp 1,Medium,728 x 90,mno,28458,14.9093,125,23.5712,16,1575.1406,,
April,15,camp 1,High,800 x 250,mno,15,0.1136,0,0,0,0,,
April,15,camp 2,Low,160 x 600,def,6830,0.5662,21,0.8485,0,0,,
April,15,camp 2,Low,160 x 600,ghi,120,0.1763,10,0.404,0,0,,
April,15,camp 2,Low,160 x 600,mno,37667,5.1364,257,10.3848,2,45.1086,,
April,15,camp 2,Medium,160 x 600,abc,11,0.0131,0,0,0,0,,
April,15,camp 2,Medium,160 x 600,def,24732,5.7613,332,13.4145,7,621.2062,,
April,15,camp 2,Medium,160 x 600,ghi,2777,4.5796,75,3.0305,6,259.055,,
April,15,camp 2,Medium,160 x 600,mno,153848,42.975,2887,116.6479,32,1295.2089,,
April,15,camp 2,Low,240 x 400,def,10281,1.5913,67,2.7069,1,271.1359,,
April,15,camp 2,Low,240 x 400,ghi,30775,25.2605,646,26.0988,10,475.0316,,
April,15,camp 2,Low,240 x 400,jkl,3525,1.6818,46,1.8587,0,0,,
April,15,camp 2,Low,240 x 400,mno,22321,3.32,104,4.2024,0,0,,
April,15,camp 2,Medium,240 x 400,def,54924,14.6796,1011,40.8465,5,449.0835,,
April,15,camp 2,Medium,240 x 400,ghi,248736,218.442,12871,520.0115,177,14019.5709,,
April,15,camp 2,Medium,240 x 400,jkl,29213,14.1759,809,32.685,11,1102.4831,,
April,15,camp 2,Medium,240 x 400,mno,108683,46.1501,1646,66.4977,21,1418.2008,,
April,15,camp 2,Low,300 x 250,def,8703,1.4708,65,2.6256,0,0,,
April,15,camp 2,Low,300 x 250,ghi,5306,3.4741,141,5.6958,0,0,,
April,15,camp 2,Low,300 x 250,jkl,155,0.0957,1,0.0404,0,0,,
April,15,camp 2,Low,300 x 250,mno,53413,6.358,261,10.546,3,315.6002,,
April,15,camp 2,Medium,300 x 250,abc,5,0.0061,0,0,0,0,,
April,15,camp 2,Medium,300 x 250,def,36376,13.8641,457,18.4643,13,1299.2108,,
April,15,camp 2,Medium,300 x 250,ghi,38674,25.994,2219,89.6485,21,1225.7491,,
April,15,camp 2,Medium,300 x 250,jkl,1497,0.9008,26,1.0501,0,0,,
April,15,camp 2,Medium,300 x 250,mno,217310,59.0606,2655,107.2655,33,3778.4949,,
April,15,camp 2,Medium,300 x 250,#N/A,1,0.0008,0,0,0,0,,
April,15,camp 2,Low,468 x 60,def,197,0.0252,0,0,0,0,,
April,15,camp 2,Low,468 x 60,ghi,3,0.0012,0,0,0,0,,
April,15,camp 2,Low,468 x 60,mno,450,0.0232,0,0,0,0,,
April,15,camp 2,Medium,468 x 60,def,879,0.1788,14,0.5657,0,0,,
April,15,camp 2,Medium,468 x 60,ghi,165,0.0666,0,0,0,0,,
April,15,camp 2,Medium,468 x 60,jkl,7,0.0046,1,0.0404,0,0,,
April,15,camp 2,Medium,468 x 60,mno,1897,0.1579,15,0.6061,1,60.073,,
April,15,camp 2,Low,580 x 400,mno,10061,2.6276,169,6.8276,1,14.8674,,
April,15,camp 2,Medium,580 x 400,mno,40411,22.9936,1407,56.8497,38,2894.3824,,
April,15,camp 2,Low,670 x 90,def,1920,0.181,13,0.5253,0,0,,
April,15,camp 2,Low,670 x 90,ghi,577,0.3399,7,0.2828,0,0,,
April,15,camp 2,Low,670 x 90,jkl,39,0.0276,2,0.0808,0,0,,
April,15,camp 2,Low,670 x 90,mno,4785,0.3849,30,1.2122,0,0,,
April,15,camp 2,Medium,670 x 90,def,7195,2.0863,71,2.8685,3,399.334,,
April,15,camp 2,Medium,670 x 90,ghi,7382,5.3826,166,6.7072,2,21.5226,,
April,15,camp 2,Medium,670 x 90,jkl,536,0.3788,14,0.5657,0,0,,
April,15,camp 2,Medium,670 x 90,mno,17093,4.3357,179,7.2326,3,241.3291,,
April,15,camp 2,Low,728 x 90,def,15334,2.5186,57,2.3032,0,0,,
April,15,camp 2,Low,728 x 90,ghi,5579,6.2983,96,3.8791,1,384.6698,,
April,15,camp 2,Low,728 x 90,jkl,1626,0.6474,24,0.9697,0,0,,
April,15,camp 2,Low,728 x 90,mno,47593,4.3905,210,8.4844,0,0,,
April,15,camp 2,Low,728 x 90,#N/A,1,0.0008,0,0,0,0,,
April,15,camp 2,Medium,728 x 90,abc,6,0.0089,0,0,0,0,,
April,15,camp 2,Medium,728 x 90,def,79654,25.9816,1011,40.8474,9,1376.0583,,
April,15,camp 2,Medium,728 x 90,ghi,78293,92.4581,2359,95.31,84,4869.2005,,
April,15,camp 2,Medium,728 x 90,jkl,15589,6.5244,308,12.4431,7,749.3899,,
April,15,camp 2,Medium,728 x 90,mno,228774,55.7754,2878,116.2775,22,2461.2087,,
April,15,camp 2,Medium,728 x 90,#N/A,12,0.014,0,0,0,0,,
April,15,camp 2,Medium,800 x 250,mno,14,0.0022,0,0,0,0,,
April,15,camp 3,High,160 x 600,def,2142,0.3173,0,0,0,0,,
April,15,camp 3,High,160 x 600,ghi,18,0.012,1,0.0538,0,0,,
April,15,camp 3,High,160 x 600,mno,12367,2.4808,14,0.7542,0,0,,
April,15,camp 3,Low,160 x 600,def,5410,0.1737,3,0.1616,0,0,,
April,15,camp 3,Low,160 x 600,ghi,14,0.0189,0,0,0,0,,
April,15,camp 3,Low,160 x 600,mno,13562,0.5328,37,1.9934,0,0,,
April,15,camp 3,Medium,160 x 600,def,9612,0.5346,18,0.9697,0,0,,
April,15,camp 3,Medium,160 x 600,ghi,30,0.0349,0,0,0,0,,
April,15,camp 3,Medium,160 x 600,mno,28707,2.3232,129,6.9496,0,0,,
April,15,camp 3,High,240 x 400,def,4358,0.7907,5,0.2693,0,0,,
April,15,camp 3,High,240 x 400,ghi,5091,4.2985,45,2.4239,8,650.7556,,
April,15,camp 3,High,240 x 400,jkl,2593,1.257,5,0.2693,0,0,,
April,15,camp 3,High,240 x 400,mno,8582,2.0228,22,1.1835,2,112.7987,,
April,15,camp 3,Low,240 x 400,def,2592,0.1887,6,0.3232,0,0,,
April,15,camp 3,Low,240 x 400,ghi,1514,1.1896,8,0.4298,1,170.716,,
April,15,camp 3,Low,240 x 400,jkl,93,0.0454,0,0,0,0,,
April,15,camp 3,Low,240 x 400,mno,5006,0.1449,9,0.4848,0,0,,
April,15,camp 3,Medium,240 x 400,def,7725,0.7919,40,2.1539,0,0,,
April,15,camp 3,Medium,240 x 400,ghi,5325,4.2074,97,5.226,1,393.1419,,
April,15,camp 3,Medium,240 x 400,jkl,993,0.4913,9,0.4848,1,17.9411,,
April,15,camp 3,Medium,240 x 400,mno,13177,0.7263,37,1.9934,1,3.071,,
April,15,camp 3,High,300 x 250,def,3271,0.8653,12,0.6459,0,0,,
April,15,camp 3,High,300 x 250,ghi,692,0.4169,12,0.6465,1,161.1871,,
April,15,camp 3,High,300 x 250,jkl,172,0.1084,3,0.1616,0,0,,
April,15,camp 3,High,300 x 250,mno,16696,4.2962,38,2.0473,4,792.1835,,
April,15,camp 3,Low,300 x 250,abc,1,0.002,1,0.0538,0,0,,
April,15,camp 3,Low,300 x 250,def,8540,0.4279,53,2.8549,0,0,,
April,15,camp 3,Low,300 x 250,ghi,334,0.1885,4,0.2155,0,0,,
April,15,camp 3,Low,300 x 250,jkl,1,0.0002,0,0,0,0,,
April,15,camp 3,Low,300 x 250,mno,24154,0.886,57,3.071,0,0,,
April,15,camp 3,Medium,300 x 250,def,13784,1.3715,130,7.0029,0,0,,
April,15,camp 3,Medium,300 x 250,ghi,1078,0.5955,31,1.6701,1,20.5406,,
April,15,camp 3,Medium,300 x 250,jkl,26,0.0116,0,0,0,0,,
April,15,camp 3,Medium,300 x 250,mno,49081,3.1819,160,8.6159,2,312.6909,,
April,15,camp 3,High,468 x 60,def,57,0.0106,0,0,0,0,,
April,15,camp 3,High,468 x 60,ghi,2,0.0008,0,0,0,0,,
April,15,camp 3,High,468 x 60,mno,113,0.0043,0,0,0,0,,
April,15,camp 3,Low,468 x 60,def,45,0.001,0,0,0,0,,
April,15,camp 3,Low,468 x 60,ghi,3,0.0012,0,0,0,0,,
April,15,camp 3,Low,468 x 60,mno,66,0.0007,0,0,0,0,,
April,15,camp 3,Medium,468 x 60,def,170,0.0089,1,0.0538,0,0,,
April,15,camp 3,Medium,468 x 60,ghi,1,0.0004,0,0,0,0,,
April,15,camp 3,Medium,468 x 60,mno,229,0.0026,0,0,0,0,,
April,15,camp 3,High,580 x 400,mno,3140,1.0674,18,0.9697,2,161.1467,,
April,15,camp 3,Low,580 x 400,mno,3059,0.1502,11,0.5926,0,0,,
April,15,camp 3,Medium,580 x 400,mno,6778,0.6429,57,3.071,0,0,,
April,15,camp 3,High,670 x 90,def,559,0.1105,2,0.1077,0,0,,
April,15,camp 3,High,670 x 90,ghi,90,0.0631,0,0,0,0,,
April,15,camp 3,High,670 x 90,jkl,15,0.0108,0,0,0,0,,
April,15,camp 3,High,670 x 90,mno,1141,0.1604,2,0.1077,0,0,,
April,15,camp 3,Low,670 x 90,def,2831,0.1117,9,0.4848,0,0,,
April,15,camp 3,Low,670 x 90,ghi,13,0.0188,0,0,0,0,,
April,15,camp 3,Low,670 x 90,jkl,1,0.0008,0,0,0,0,,
April,15,camp 3,Low,670 x 90,mno,1116,0.0195,0,0,0,0,,
April,15,camp 3,Medium,670 x 90,def,4531,0.285,19,1.0236,0,0,,
April,15,camp 3,Medium,670 x 90,ghi,84,0.0546,1,0.0538,0,0,,
April,15,camp 3,Medium,670 x 90,jkl,13,0.0087,0,0,0,0,,
April,15,camp 3,Medium,670 x 90,mno,2756,0.0853,6,0.3232,0,0,,
April,15,camp 3,High,728 x 90,def,5964,1.1739,14,0.7542,0,0,,
April,15,camp 3,High,728 x 90,ghi,721,0.7755,1,0.0538,0,0,,
April,15,camp 3,High,728 x 90,jkl,1220,0.4507,4,0.2155,1,105.7878,,
April,15,camp 3,High,728 x 90,mno,14462,2.5468,29,1.5624,3,324.893,,
April,15,camp 3,High,728 x 90,#N/A,1,0.0008,0,0,0,0,,
April,15,camp 3,Low,728 x 90,abc,1,0.0015,0,0,0,0,,
April,15,camp 3,Low,728 x 90,def,3627,0.2615,11,0.5926,0,0,,
April,15,camp 3,Low,728 x 90,ghi,192,0.1832,1,0.0538,0,0,,
April,15,camp 3,Low,728 x 90,jkl,30,0.008,1,0.0538,0,0,,
April,15,camp 3,Low,728 x 90,mno,19283,0.5611,32,1.724,0,0,,
April,15,camp 3,Medium,728 x 90,def,12413,1.3377,54,2.9049,1,34.8728,,
April,15,camp 3,Medium,728 x 90,ghi,632,0.6349,5,0.2693,0,0,,
April,15,camp 3,Medium,728 x 90,jkl,397,0.1299,2,0.1072,0,0,,
April,15,camp 3,Medium,728 x 90,mno,46611,2.1918,112,6.032,0,0,,
April,15,camp 3,High,800 x 250,mno,3,0.0011,0,0,0,0,,
April,16,camp 1,High,160 x 600,abc,18,0.0261,0,0,0,0,,
April,16,camp 1,High,160 x 600,def,15547,15.3935,99,18,19,1423.7894,,
April,16,camp 1,High,160 x 600,ghi,11646,21.3905,97,18,37,1160.6199,,
April,16,camp 1,High,160 x 600,mno,122771,149.4557,1019,190,389,19506.8248,,
April,16,camp 1,Low,160 x 600,def,233,0.0494,1,0.1866,0,0,,
April,16,camp 1,Low,160 x 600,ghi,18,0.0307,0,0,0,0,,
April,16,camp 1,Low,160 x 600,mno,1762,0.4474,7,1.3064,0,0,,
April,16,camp 1,Medium,160 x 600,def,1825,1,7,1.3064,0,0,,
April,16,camp 1,Medium,160 x 600,ghi,495,0.7924,14,2.6128,1,24.4759,,
April,16,camp 1,Medium,160 x 600,mno,12996,5.7888,96,17.917,16,1065.3158,,
April,16,camp 1,High,240 x 400,def,36800,32.9791,179,33,24,1384.6234,,
April,16,camp 1,High,240 x 400,ghi,291047,272.2507,6666,1244,2208,100614.3206,,
April,16,camp 1,High,240 x 400,jkl,41129,18.9876,336,62,103,7079.6523,,
April,16,camp 1,High,240 x 400,mno,108378,211.4785,871,162,454,18184.6366,,
April,16,camp 1,Low,240 x 400,def,379,0.0777,2,0.3732,0,0,,
April,16,camp 1,Low,240 x 400,ghi,774,0.6532,13,2.4262,0,0,,
April,16,camp 1,Low,240 x 400,jkl,264,0.1154,1,0.1866,0,0,,
April,16,camp 1,Low,240 x 400,mno,745,0.2228,2,0.3732,0,0,,
April,16,camp 1,Medium,240 x 400,def,3326,1.3703,19,3.546,1,11.3181,,
April,16,camp 1,Medium,240 x 400,ghi,14469,12.7964,442,82.4929,46,2405.5191,,
April,16,camp 1,Medium,240 x 400,jkl,2766,1.2866,32,5.9723,3,52.5512,,
April,16,camp 1,Medium,240 x 400,mno,8068,6.1436,49,9.1451,28,1822.8962,,
April,16,camp 1,High,300 x 250,abc,26,0.0573,0,0,0,0,,
April,16,camp 1,High,300 x 250,def,32401,35.4052,199,37,93,5378.8237,,
April,16,camp 1,High,300 x 250,ghi,62102,43.4878,965,180,403,22786.2566,,
April,16,camp 1,High,300 x 250,jkl,2710,1.4856,17,3,4,283.7393,,
April,16,camp 1,High,300 x 250,mno,206288,251.9423,1545,288,685,32369.7415,,
April,16,camp 1,Low,300 x 250,def,255,0.0983,9,1.6797,0,0,,
April,16,camp 1,Low,300 x 250,ghi,220,0.1308,2,0.3732,0,0,,
April,16,camp 1,Low,300 x 250,jkl,4,0.0017,0,0,0,0,,
April,16,camp 1,Low,300 x 250,mno,2482,0.6796,7,1.3064,6,646.2789,,
April,16,camp 1,Medium,300 x 250,def,3181,2.1121,28,5.2257,4,129.1918,,
April,16,camp 1,Medium,300 x 250,ghi,2721,1.7961,85,15.864,6,233.9876,,
April,16,camp 1,Medium,300 x 250,jkl,205,0.1229,2,0.3732,0,0,,
April,16,camp 1,Medium,300 x 250,mno,21395,10.393,156,29.0981,11,580.6308,,
April,16,camp 1,High,468 x 60,def,1092,0.4804,0,0,0,0,,
April,16,camp 1,High,468 x 60,ghi,391,0.1563,0,0,0,0,,
April,16,camp 1,High,468 x 60,jkl,12,0.0079,0,0,0,0,,
April,16,camp 1,High,468 x 60,mno,2178,1.073,2,0,0,0,,
April,16,camp 1,Low,468 x 60,def,5,0.0016,0,0,0,0,,
April,16,camp 1,Low,468 x 60,ghi,1,0.0003,0,0,0,0,,
April,16,camp 1,Low,468 x 60,mno,14,0.0022,0,0,0,0,,
April,16,camp 1,Medium,468 x 60,def,61,0.0119,0,0,0,0,,
April,16,camp 1,Medium,468 x 60,ghi,14,0.0055,0,0,0,0,,
April,16,camp 1,Medium,468 x 60,jkl,1,0.0006,0,0,0,0,,
April,16,camp 1,Medium,468 x 60,mno,148,0.0159,0,0,0,0,,
April,16,camp 1,High,580 x 400,mno,32444,85.3372,468,87,308,20853.9918,,
April,16,camp 1,Low,580 x 400,mno,301,0.136,2,0.3732,0,0,,
April,16,camp 1,Medium,580 x 400,mno,2459,2.7777,37,6.9055,2,91.9446,,
April,16,camp 1,High,670 x 90,def,4590,9.6391,34,6,23,1395.0208,,
April,16,camp 1,High,670 x 90,ghi,14949,11.0783,107,20,39,1026.2956,,
April,16,camp 1,High,670 x 90,jkl,286,0.1946,2,0,0,0,,
April,16,camp 1,High,670 x 90,mno,14751,20.4018,86,16,27,1924.4393,,
April,16,camp 1,Low,670 x 90,def,64,0.0157,0,0,0,0,,
April,16,camp 1,Low,670 x 90,ghi,20,0.0183,1,0.1866,0,0,,
April,16,camp 1,Low,670 x 90,jkl,1,0.0003,0,0,0,0,,
April,16,camp 1,Low,670 x 90,mno,216,0.0407,0,0,0,0,,
April,16,camp 1,Medium,670 x 90,def,428,0.3015,4,0.7465,0,0,,
April,16,camp 1,Medium,670 x 90,ghi,715,0.4864,8,1.493,1,58.5235,,
April,16,camp 1,Medium,670 x 90,jkl,30,0.021,0,0,0,0,,
April,16,camp 1,Medium,670 x 90,mno,1367,0.6497,10,1.8663,4,70.2016,,
April,16,camp 1,High,728 x 90,abc,25,0.0358,0,0,0,0,,
April,16,camp 1,High,728 x 90,def,59288,61.4023,283,52,110,6663.7537,,
April,16,camp 1,High,728 x 90,ghi,179662,231.8833,1935,361,1005,43738.2323,,
April,16,camp 1,High,728 x 90,jkl,18061,7.6688,139,26,58,1757.5071,,
April,16,camp 1,High,728 x 90,mno,225596,236.6966,1100,205,776,31346.8728,,
April,16,camp 1,High,728 x 90,#N/A,30,0.024,0,0,0,0,,
April,16,camp 1,Low,728 x 90,def,613,0.1645,3,0.5599,0,0,,
April,16,camp 1,Low,728 x 90,ghi,295,0.347,8,1.493,1,69.8683,,
April,16,camp 1,Low,728 x 90,jkl,109,0.0443,1,0.1866,0,0,,
April,16,camp 1,Low,728 x 90,mno,2283,0.5055,10,1.8663,4,48.2986,,
April,16,camp 1,Medium,728 x 90,def,6042,3.6292,20,3.7325,2,291.8491,,
April,16,camp 1,Medium,728 x 90,ghi,7698,9.6159,127,23.7027,19,752.8078,,
April,16,camp 1,Medium,728 x 90,jkl,1219,0.5182,15,2.7995,2,126.4989,,
April,16,camp 1,Medium,728 x 90,mno,24242,9.7219,138,25.7557,21,426.6489,,
April,16,camp 1,Medium,728 x 90,#N/A,7,0.0056,0,0,0,0,,
April,16,camp 1,High,800 x 250,mno,16,0.0635,0,0,0,0,,
April,16,camp 2,Low,160 x 600,def,5396,0.4486,15,0.5999,0,0,,
April,16,camp 2,Low,160 x 600,ghi,124,0.1717,2,0.0799,0,0,,
April,16,camp 2,Low,160 x 600,mno,35357,4.4805,216,8.6385,0,0,,
April,16,camp 2,Medium,160 x 600,def,19308,4.3755,262,10.4773,0,0,,
April,16,camp 2,Medium,160 x 600,ghi,2535,4.0511,43,1.7197,0,0,,
April,16,camp 2,Medium,160 x 600,mno,135957,35.5588,2570,102.7828,35,2382.0965,,
April,16,camp 2,Low,240 x 400,def,6847,1.1236,37,1.4797,0,0,,
April,16,camp 2,Low,240 x 400,ghi,19887,16.0695,441,17.6361,6,263.6491,,
April,16,camp 2,Low,240 x 400,jkl,2526,1.1102,26,1.0398,0,0,,
April,16,camp 2,Low,240 x 400,mno,17828,2.4157,104,4.1593,1,86.5989,,
April,16,camp 2,Medium,240 x 400,def,40573,11.033,902,36.0739,10,470.4816,,
April,16,camp 2,Medium,240 x 400,ghi,159293,139.0487,7977,319.0266,136,13465.0555,,
April,16,camp 2,Medium,240 x 400,jkl,22402,9.9914,592,23.676,17,761.1532,,
April,16,camp 2,Medium,240 x 400,mno,82335,26.4632,1052,42.0736,18,876.4412,,
April,16,camp 2,Low,300 x 250,abc,4,0.0084,0,0,0,0,,
April,16,camp 2,Low,300 x 250,def,7241,1.3391,67,2.6795,0,0,,
April,16,camp 2,Low,300 x 250,ghi,5232,3.4383,114,4.5592,1,27.2887,,
April,16,camp 2,Low,300 x 250,jkl,86,0.0531,1,0.0399,0,0,,
April,16,camp 2,Low,300 x 250,mno,47360,5.4304,276,11.0381,4,147.3348,,
April,16,camp 2,Medium,300 x 250,abc,4,0.0059,0,0,0,0,,
April,16,camp 2,Medium,300 x 250,def,29210,11.1779,345,13.7977,4,455.964,,
April,16,camp 2,Medium,300 x 250,ghi,37718,25.018,2040,81.5864,15,1353.2279,,
April,16,camp 2,Medium,300 x 250,jkl,719,0.4149,15,0.5999,0,0,,
April,16,camp 2,Medium,300 x 250,mno,184155,47.0555,2497,99.8636,45,3047.2213,,
April,16,camp 2,Low,468 x 60,def,147,0.0166,0,0,0,0,,
April,16,camp 2,Low,468 x 60,jkl,1,0.0006,0,0,0,0,,
April,16,camp 2,Low,468 x 60,mno,454,0.0101,0,0,0,0,,
April,16,camp 2,Medium,468 x 60,def,731,0.1331,2,0.0799,0,0,,
April,16,camp 2,Medium,468 x 60,ghi,113,0.0451,0,0,0,0,,
April,16,camp 2,Medium,468 x 60,jkl,7,0.0046,0,0,0,0,,
April,16,camp 2,Medium,468 x 60,mno,1990,0.1529,6,0.2399,0,0,,
April,16,camp 2,Low,580 x 400,mno,9862,2.2676,182,7.2787,1,9.1984,,
April,16,camp 2,Medium,580 x 400,mno,35831,17.9887,1545,61.7897,18,3474.7545,,
April,16,camp 2,Low,670 x 90,def,1537,0.1716,11,0.4399,0,0,,
April,16,camp 2,Low,670 x 90,ghi,489,0.3151,12,0.4799,4,171.918,,
April,16,camp 2,Low,670 x 90,jkl,46,0.0308,0,0,0,0,,
April,16,camp 2,Low,670 x 90,mno,4226,0.3585,30,1.1998,0,0,,
April,16,camp 2,Medium,670 x 90,def,5787,1.8266,93,3.7193,0,0,,
April,16,camp 2,Medium,670 x 90,ghi,5304,3.7703,82,3.2794,1,181.7297,,
April,16,camp 2,Medium,670 x 90,jkl,270,0.1835,16,0.6398,0,0,,
April,16,camp 2,Medium,670 x 90,mno,15526,3.1377,219,8.7585,2,20.1699,,
April,16,camp 2,Low,728 x 90,def,11420,1.8742,62,2.4795,0,0,,
April,16,camp 2,Low,728 x 90,ghi,4697,5.0725,48,1.9196,1,3.7993,,
April,16,camp 2,Low,728 x 90,jkl,1180,0.4755,20,0.7998,1,7.1054,,
April,16,camp 2,Low,728 x 90,mno,42362,3.3994,249,9.9583,0,0,,
April,16,camp 2,Low,728 x 90,#N/A,1,0.0008,0,0,0,0,,
April,16,camp 2,Medium,728 x 90,abc,10,0.0144,0,0,0,0,,
April,16,camp 2,Medium,728 x 90,def,58049,18.7143,706,28.2352,4,143.5625,,
April,16,camp 2,Medium,728 x 90,ghi,59542,68.0053,1639,65.5489,70,6277.5029,,
April,16,camp 2,Medium,728 x 90,jkl,9214,3.9183,185,7.3987,5,920.3267,,
April,16,camp 2,Medium,728 x 90,mno,196643,40.3025,2789,111.5413,24,2300.5482,,
April,16,camp 2,Medium,728 x 90,#N/A,19,0.0152,0,0,0,0,,
April,16,camp 2,Medium,800 x 250,mno,2,0.0016,0,0,0,0,,
April,16,camp 3,High,160 x 600,def,1897,0.3217,5,0.2666,0,0,,
April,16,camp 3,High,160 x 600,ghi,17,0.025,0,0,0,0,,
April,16,camp 3,High,160 x 600,mno,15406,3.2096,29,1.5464,5,504.4626,,
April,16,camp 3,Low,160 x 600,abc,1,0.0007,0,0,0,0,,
April,16,camp 3,Low,160 x 600,def,6769,0.2805,13,0.6932,0,0,,
April,16,camp 3,Low,160 x 600,ghi,15,0.0215,1,0.0533,0,0,,
April,16,camp 3,Low,160 x 600,mno,22951,1.1136,33,1.7597,0,0,,
April,16,camp 3,Medium,160 x 600,def,10813,0.7444,16,0.8531,0,0,,
April,16,camp 3,Medium,160 x 600,ghi,27,0.0353,0,0,0,0,,
April,16,camp 3,Medium,160 x 600,mno,50189,4.7576,181,9.6517,0,0,,
April,16,camp 3,High,240 x 400,def,4313,0.9696,13,0.6932,1,24.5825,,
April,16,camp 3,High,240 x 400,ghi,5006,4.3603,39,2.0796,3,255.4107,,
April,16,camp 3,High,240 x 400,jkl,3473,1.5713,6,0.3199,0,0,,
April,16,camp 3,High,240 x 400,mno,10763,2.4883,14,0.7465,1,26.3956,,
April,16,camp 3,Low,240 x 400,def,4231,0.4224,16,0.8531,0,0,,
April,16,camp 3,Low,240 x 400,ghi,1730,1.2534,7,0.3732,0,0,,
April,16,camp 3,Low,240 x 400,jkl,307,0.1412,2,0.1066,0,0,,
April,16,camp 3,Low,240 x 400,mno,8897,0.2925,6,0.3199,0,0,,
April,16,camp 3,Medium,240 x 400,def,11413,1.4651,46,2.4529,0,0,,
April,16,camp 3,Medium,240 x 400,ghi,7246,5.3004,109,5.8123,0,0,,
April,16,camp 3,Medium,240 x 400,jkl,2428,1.1071,36,1.9196,0,0,,
April,16,camp 3,Medium,240 x 400,mno,21174,1.3132,39,2.0796,0,0,,
April,16,camp 3,High,300 x 250,abc,1,0.0008,0,0,0,0,,
April,16,camp 3,High,300 x 250,def,3685,1.139,10,0.5332,0,0,,
April,16,camp 3,High,300 x 250,ghi,1013,0.6378,17,0.9065,1,25.849,,
April,16,camp 3,High,300 x 250,jkl,134,0.0857,0,0,0,0,,
April,16,camp 3,High,300 x 250,mno,23131,6.794,93,4.9571,3,311.0623,,
April,16,camp 3,Low,300 x 250,abc,1,0.0008,0,0,0,0,,
April,16,camp 3,Low,300 x 250,def,10271,0.7332,76,4.0526,0,0,,
April,16,camp 3,Low,300 x 250,ghi,496,0.2828,8,0.4265,0,0,,
April,16,camp 3,Low,300 x 250,jkl,5,0.0013,0,0,0,0,,
April,16,camp 3,Low,300 x 250,mno,43045,1.9295,96,5.1191,0,0,,
April,16,camp 3,Medium,300 x 250,abc,3,0.0026,0,0,0,0,,
April,16,camp 3,Medium,300 x 250,def,17419,2.2597,124,6.6122,0,0,,
April,16,camp 3,Medium,300 x 250,ghi,1874,1.0696,65,3.466,0,0,,
April,16,camp 3,Medium,300 x 250,jkl,42,0.0147,0,0,0,0,,
April,16,camp 3,Medium,300 x 250,mno,79618,6.7852,273,14.559,2,123.9655,,
April,16,camp 3,High,468 x 60,def,110,0.0164,1,0.0533,0,0,,
April,16,camp 3,High,468 x 60,ghi,2,0.0007,0,0,0,0,,
April,16,camp 3,High,468 x 60,mno,119,0.0066,0,0,0,0,,
April,16,camp 3,Low,468 x 60,def,137,0.007,1,0.0533,0,0,,
April,16,camp 3,Low,468 x 60,ghi,3,0.0011,0,0,0,0,,
April,16,camp 3,Low,468 x 60,mno,192,0.0019,0,0,0,0,,
April,16,camp 3,Medium,468 x 60,def,210,0.016,1,0.0533,0,0,,
April,16,camp 3,Medium,468 x 60,ghi,2,0.0007,0,0,0,0,,
April,16,camp 3,Medium,468 x 60,mno,497,0.0092,0,0,0,0,,
April,16,camp 3,High,580 x 400,mno,4421,1.8357,14,0.7465,2,89.625,,
April,16,camp 3,Low,580 x 400,mno,5744,0.3925,26,1.3864,0,0,,
April,16,camp 3,Medium,580 x 400,mno,11686,1.369,79,4.2126,0,0,,
April,16,camp 3,High,670 x 90,def,568,0.1635,3,0.1599,5,166.9588,,
April,16,camp 3,High,670 x 90,ghi,112,0.0841,0,0,0,0,,
April,16,camp 3,High,670 x 90,jkl,17,0.0097,0,0,0,0,,
April,16,camp 3,High,670 x 90,mno,1386,0.2275,2,0.1066,0,0,,
April,16,camp 3,Low,670 x 90,def,3229,0.1355,12,0.6398,0,0,,
April,16,camp 3,Low,670 x 90,ghi,27,0.0322,0,0,0,0,,
April,16,camp 3,Low,670 x 90,mno,2056,0.0403,2,0.1066,0,0,,
April,16,camp 3,Medium,670 x 90,def,4503,0.3432,6,0.3199,0,0,,
April,16,camp 3,Medium,670 x 90,ghi,114,0.0943,1,0.0533,0,0,,
April,16,camp 3,Medium,670 x 90,jkl,16,0.0089,0,0,0,0,,
April,16,camp 3,Medium,670 x 90,mno,4545,0.1584,9,0.4799,0,0,,
April,16,camp 3,High,728 x 90,def,6149,1.4341,10,0.5332,0,0,,
April,16,camp 3,High,728 x 90,ghi,860,0.8763,16,0.8531,3,328.1186,,
April,16,camp 3,High,728 x 90,jkl,1144,0.4441,4,0.2138,1,58.874,,
April,16,camp 3,High,728 x 90,mno,17236,3.3124,36,1.9196,11,503.6627,,
